name,country_code,subdivision,unlocode,location,asciiname,coordinates,latitude,longitude,timezone,modification date
East Chicago,US,IN,USECH,ECH,East Chicago,,41.6392,-87.4548,America/Chicago,2017-05-23
East Elmhurst,US,NY,USEHU,EHU,East Elmhurst,4046N 07352W,40.7612,-73.8651,America/New_York,2018-11-24
East Haven,US,CT,USEHV,EHV,East Haven,,41.2762,-72.8684,America/New_York,2017-05-23
East Lansing,US,MI,USEQ4,EQ4,East Lansing,4244N 08429W,42.7370,-84.4839,America/Detroit,2017-05-23
East Longmeadow,US,MA,USETL,ETL,East Longmeadow,,42.0645,-72.5126,America/New_York,2017-05-23
East Los Angeles,US,CA,USETA,ETA,East Los Angeles,,34.0239,-118.1720,America/Los_Angeles,2011-05-14
East Meadow,US,NY,USEM9,EM9,East Meadow,4042N 07333W,40.7140,-73.5590,America/New_York,2017-05-23
East Moline,US,IL,USEMN,EMN,East Moline,,41.5009,-90.4443,America/Chicago,2017-05-23
East New York,US,NY,US5EN,5EN,East New York,4040N 07352W,40.6668,-73.8824,America/New_York,2007-06-19
East Northport,US,NY,USEAP,EAP,East Northport,4052N 07319W,40.8768,-73.3246,America/New_York,2017-05-23
East Norwalk,US,CT,USENQ,ENQ,East Norwalk,,41.1056,-73.3984,America/New_York,2017-05-23
East Orange,US,NJ,USEOG,EOG,East Orange,4046N 07412W,40.7673,-74.2049,America/New_York,2017-05-23
East Palo Alto,US,CA,USEPD,EPD,East Palo Alto,,37.4688,-122.1411,America/Los_Angeles,2017-03-09
East Patchogue,US,NY,USEZP,EZP,East Patchogue,4046N 07300W,40.7670,-72.9962,America/New_York,2017-05-23
East Peoria,US,IL,USEPO,EPO,East Peoria,,40.6662,-89.5801,America/Chicago,2017-05-23
East Point,US,GA,USEPN,EPN,East Point,,33.6795,-84.4394,America/New_York,2017-03-09
East Providence,US,RI,USEPR,EPR,East Providence,4148N 07122W,41.8137,-71.3701,America/New_York,2017-05-23
East Rancho Dominguez,US,CA,USE2R,E2R,East Rancho Dominguez,3353N 11811W,33.8981,-118.1954,America/Los_Angeles,2012-06-03
East Ridge,US,TN,USE6R,E6R,East Ridge,3500N 08515W,35.0142,-85.2519,America/New_York,2011-05-14
East Saint Louis,US,IL,USESL,ESL,East Saint Louis,,38.6245,-90.1509,America/Chicago,2013-07-19
East Setauket,US,NY,USQET,QET,East Setauket,4056N 07306W,40.9415,-73.1059,America/New_York,2017-05-23
Eastchester,US,NY,USETJ,ETJ,Eastchester,,40.9583,-73.8086,America/New_York,2017-10-21
Easthampton,US,MA,USEHN,EHN,Easthampton,,42.2668,-72.6690,America/New_York,2017-05-23
Easton,US,MA,USETM,ETM,Easton,,42.0245,-71.1287,America/New_York,2017-05-23
Eastpointe,US,MI,USEP6,EP6,Eastpointe,4228N 08256W,42.4684,-82.9555,America/Detroit,2017-05-23
Eastvale,US,CA,USEV5,EV5,Eastvale,3357N 11733W,33.9636,-117.5642,America/Los_Angeles,2017-03-09
Eden,US,NC,USEDB,EDB,Eden,,36.4885,-79.7667,America/New_York,2017-05-23
Eden Prairie,US,MN,USEDP,EDP,Eden Prairie,,44.8547,-93.4708,America/Chicago,2017-05-23
Edgewater,US,FL,USEJW,EJW,Edgewater,,28.9889,-80.9023,America/New_York,2017-03-09
Edinburg,US,TX,USEDQ,EDQ,Edinburg,,26.3017,-98.1633,America/Chicago,2017-03-09
Edirne,TR,22,TREDI,EDI,Edirne,,41.6772,26.5560,Europe/Istanbul,2019-09-05
Edison,US,NJ,USEDN,EDN,Edison,,40.5187,-74.4121,America/New_York,2019-02-27
Edmond,US,OK,USEOD,EOD,Edmond,,35.6528,-97.4781,America/Chicago,2017-03-09
Edmonds,US,WA,USEOW,EOW,Edmonds,,47.8107,-122.3774,America/Los_Angeles,2017-03-09
Edwardsville,US,IL,USEWV,EWV,Edwardsville,3849N 08957W,38.8114,-89.9532,America/Chicago,2017-05-23
El Centro,US,CA,USECO,ECO,El Centro,3247N 11533W,32.7920,-115.5631,America/Los_Angeles,2017-03-09
El Cerrito,US,CA,USECQ,ECQ,El Cerrito,,37.9158,-122.3116,America/Los_Angeles,2011-05-14
El Dorado Hills,US,CA,USEHI,EHI,El Dorado Hills,3840N 12104W,38.6857,-121.0822,America/Los_Angeles,2011-05-14
El Mirage,US,AZ,USEMZ,EMZ,El Mirage,3337N 11219W,33.6131,-112.3246,America/Phoenix,2017-03-09
El Reno,US,OK,USQEL,QEL,El Reno,3531N 09757W,35.5323,-97.9550,America/Chicago,2017-03-09
El Segundo,US,CA,USELS,ELS,El Segundo,,33.9192,-118.4165,America/Los_Angeles,2017-03-09
Eldersburg,US,MD,USEMC,EMC,Eldersburg,,39.4037,-76.9503,America/New_York,2011-05-14
Elgin,US,IL,USEGN,EGN,Elgin,,42.0373,-88.2812,America/Chicago,2017-05-23
Elizabeth,US,NJ,USEZA,EZA,Elizabeth,,40.6640,-74.2107,America/New_York,2017-05-23
Elk Grove,US,CA,USEGK,EGK,Elk Grove,3824N 12122W,38.4088,-121.3716,America/Los_Angeles,2017-03-09
Elk Grove Village,US,IL,USEVI,EVI,Elk Grove Village,4200N 08758W,42.0039,-87.9703,America/Chicago,2017-05-23
Elk River,US,MN,USER2,ER2,Elk River,4518N 09334W,45.3038,-93.5672,America/Chicago,2017-05-23
Elkridge,US,MD,USEKD,EKD,Elkridge,,39.2126,-76.7136,America/New_York,2019-02-22
Elkton,US,MD,USELT,ELT,Elkton,,39.6068,-75.8333,America/New_York,2017-03-09
Elmhurst,US,IL,USELR,ELR,Elmhurst,,41.8995,-87.9403,America/Chicago,2017-05-23
Elmhurst,US,NY,USEH2,EH2,Elmhurst,4207N 07917W,40.7365,-73.8779,America/New_York,2017-04-16
Elmont,US,NY,USQDM,QDM,Elmont,4042N 07342W,40.7009,-73.7129,America/New_York,2017-05-23
Elmwood Park,US,IL,USEMW,EMW,Elmwood Park,4155N 08748W,41.9211,-87.8092,America/Chicago,2017-05-23
Elmwood Park,US,NJ,USEWP,EWP,Elmwood Park,,40.9040,-74.1185,America/New_York,2017-05-23
Eloy,US,AZ,USEOY,EOY,Eloy,3245N 11133W,32.7559,-111.5548,America/Phoenix,2017-03-09
Elyria,US,OH,USEIA,EIA,Elyria,,41.3684,-82.1077,America/New_York,2017-05-23
Emet,TR,43,TREME,EME,Emet,,39.3430,29.2585,Europe/Istanbul,2013-08-06
Eminönü,TR,34,TREMI,EMI,Eminoenue,4100N 02856E,41.0177,28.9744,Europe/Istanbul,2012-10-11
Emmen,CH,LU,CHEMM,EMM,Emmen,4705N 00818E,47.0782,8.2733,Europe/Zurich,2020-04-12
Encinitas,US,CA,USXFE,XFE,Encinitas,,33.0370,-117.2920,America/Los_Angeles,2017-03-09
Encino,US,CA,USENO,ENO,Encino,,34.1592,-118.5012,America/Los_Angeles,2018-04-18
Enfield,US,CT,USENF,ENF,Enfield,,41.9762,-72.5918,America/New_York,2017-05-23
Englewood,US,CO,USQTS,QTS,Englewood,,39.6478,-104.9878,America/Denver,2018-07-03
Englewood,US,NJ,USEWD,EWD,Englewood,,40.8929,-73.9726,America/New_York,2017-05-23
Ennis,US,TX,USENE,ENE,Ennis,,32.3293,-96.6253,America/Chicago,2017-03-09
Erdek,TR,10,TRERK,ERK,Erdek,4023N 02747E,40.3996,27.7935,Europe/Istanbul,2013-06-05
Erie,US,CO,USXEH,XEH,Erie,4003N 10503W,40.0503,-105.0500,America/Denver,2017-03-09
Erlanger,US,KY,USERL,ERL,Erlanger,,39.0167,-84.6008,America/New_York,2017-03-09
Erzin,TR,31,TRZIN,ZIN,Erzin,3657N 03612E,36.9535,36.1984,Europe/Istanbul,2014-11-05
Escondido,US,CA,USECD,ECD,Escondido,,33.1192,-117.0864,America/Los_Angeles,2017-03-09
Esenler,TR,34,TRESE,ESE,Esenler,,41.0435,28.8762,Europe/Istanbul,2014-01-23
Esenyurt,TR,34,TRESY,ESY,Esenyurt,,41.0270,28.6773,Europe/Istanbul,2018-03-09
Essex,US,MD,USESE,ESE,Essex,3918N 07628W,39.3093,-76.4750,America/New_York,2011-05-14
Estero,US,FL,USESG,ESG,Estero,2626N 08149W,26.4381,-81.8067,America/New_York,2017-03-09
Etterbeek,BE,BRU,BEETE,ETE,Etterbeek,5050N 00423E,50.8327,4.3883,Europe/Brussels,2020-05-25
Euclid,US,OH,USEUC,EUC,Euclid,,41.5931,-81.5268,America/New_York,2017-05-23
Euless,US,TX,USELC,ELC,Euless,3250N 09705W,32.8371,-97.0820,America/Chicago,2017-03-09
Eustis,US,FL,USEUS,EUS,Eustis,,28.8528,-81.6853,America/New_York,2017-03-09
Evans,US,CO,USEC9,EC9,Evans,4022N 10441W,40.3764,-104.6922,America/Denver,2017-03-09
Evans,US,GA,USEVG,EVG,Evans,,33.5337,-82.1307,America/New_York,2011-05-14
Evanston,US,IL,USEVD,EVD,Evanston,,42.0411,-87.6901,America/Chicago,2019-09-05
Everett,US,MA,USEVT,EVT,Everett,,42.4084,-71.0537,America/New_York,2017-05-23
Evergreen Park,US,IL,USEP3,EP3,Evergreen Park,4143N 08742W,41.7206,-87.7017,America/Chicago,2017-05-23
Ewing,US,NJ,USQEI,QEI,Ewing,4016N 07448W,40.2698,-74.7999,America/New_York,2017-05-23
Ezine,TR,17,TREZI,EZI,Ezine,,39.7856,26.3408,Europe/Istanbul,2012-05-06
Fair Lawn,US,NJ,USFLY,FLY,Fair Lawn,,40.9404,-74.1318,America/New_York,2017-05-23
Fair Oaks,US,CA,USFOS,FOS,Fair Oaks,,38.6446,-121.2722,America/Los_Angeles,2011-05-14
Fairborn,US,OH,USFBA,FBA,Fairborn,,39.8209,-84.0194,America/New_York,2017-05-23
Fairfax,US,VA,USFXX,FXX,Fairfax,,38.8462,-77.3064,America/New_York,2017-03-09
Fairfield,US,CT,USFFI,FFI,Fairfield,,41.1412,-73.2637,America/New_York,2017-05-23
Fairfield,US,OH,USFAO,FAO,Fairfield,,39.3459,-84.5605,America/New_York,2017-05-23
Fairhaven,US,MA,USFVH,FVH,Fairhaven,,41.6376,-70.9036,America/New_York,2017-05-23
Fairhope,US,AL,USFH3,FH3,Fairhope,3031N 08754W,30.5230,-87.9033,America/Chicago,2017-03-09
Fairmont,US,WV,USXFI,XFI,Fairmont,,39.4851,-80.1426,America/New_York,2017-03-09
Fairview Heights,US,IL,USFIH,FIH,Fairview Heights,3835N 08959W,38.5889,-89.9904,America/Chicago,2017-05-23
Fairview Park,US,OH,USFVP,FVP,Fairview Park,4126N 08151W,41.4414,-81.8643,America/New_York,2017-05-23
Fall River,US,MA,USFAV,FAV,Fall River,,41.7015,-71.1551,America/New_York,2017-05-23
Fallbrook,US,CA,USFOR,FOR,Fallbrook,,33.3764,-117.2511,America/Los_Angeles,2011-05-14
Farmers Branch,US,TX,USFBX,FBX,Farmers Branch,,32.9265,-96.8961,America/Chicago,2017-03-09
Farmington,US,CT,USFMF,FMF,Farmington,,41.7198,-72.8320,America/New_York,2017-05-23
Farmington,US,MN,USFIG,FIG,Farmington,4438N 09308W,44.6402,-93.1436,America/Chicago,2017-05-23
Farmington,US,UT,USFGJ,FGJ,Farmington,4058N 11153W,40.9805,-111.8874,America/Denver,2017-03-09
Farmington Hills,US,MI,USFHI,FHI,Farmington Hills,,42.4853,-83.3772,America/Detroit,2017-05-23
Farmingville,US,NY,USFGQ,FGQ,Farmingville,4049N 07301W,40.8312,-73.0296,America/New_York,2017-05-23
Fatsa,TR,52,TRFAS,FAS,Fatsa,4102N 03729E,41.0278,37.5014,Europe/Istanbul,2014-06-27
Fayetteville,US,GA,USFYE,FYE,Fayetteville,3326N 08427W,33.4487,-84.4549,America/New_York,2017-03-09
Federal Way,US,WA,USFDW,FDW,Federal Way,,47.3223,-122.3126,America/Los_Angeles,2017-03-09
Ferguson,US,MO,USZGU,ZGU,Ferguson,3844N 09018W,38.7442,-90.3054,America/Chicago,2017-05-23
Ferndale,US,MI,USFEE,FEE,Ferndale,,42.4606,-83.1346,America/Detroit,2017-05-23
Fernley,US,NV,USFYR,FYR,Fernley,,39.6080,-119.2518,America/Los_Angeles,2017-03-09
Fethiye,TR,48,TRFET,FET,Fethiye,3637N 02906E,36.6404,29.1276,Europe/Istanbul,2017-05-09
Fillmore,US,CA,USFIM,FIM,Fillmore,3423N 11855W,34.3992,-118.9181,America/Los_Angeles,2017-03-09
Fishers,US,IN,USFSH,FSH,Fishers,3957N 08601W,39.9556,-86.0139,America/Indiana/Indianapolis,2017-05-23
Fitchburg,US,MA,USFIT,FIT,Fitchburg,,42.5834,-71.8023,America/New_York,2017-05-23
Fitchburg,US,WI,USFIB,FIB,Fitchburg,4257N 08928W,42.9608,-89.4698,America/Chicago,2017-05-23
Five Corners,US,WA,USFYC,FYC,Five Corners,,45.6846,-122.5751,America/Los_Angeles,2011-05-14
Fleming Island,US,FL,USFI7,FI7,Fleming Island,3005N 08143W,30.0933,-81.7190,America/New_York,2017-03-10
Fleming Island,US,FL,USFL5,FL5,Fleming Island,3005N 08143W,30.0933,-81.7190,America/New_York,2017-03-10
Floral Park,US,NY,USFLP,FLP,Floral Park,,40.7237,-73.7048,America/New_York,2017-05-23
Florence,US,AL,USFNE,FNE,Florence,3447N 08740W,34.7998,-87.6773,America/Chicago,2017-03-09
Florence,US,AZ,USZZO,ZZO,Florence,3302N 11123W,33.0314,-111.3873,America/Phoenix,2017-03-09
Florence,US,KY,USFKY,FKY,Florence,,38.9990,-84.6266,America/New_York,2017-03-09
Florissant,US,MO,USFOT,FOT,Florissant,,38.7892,-90.3226,America/Chicago,2017-05-23
Flower Mound,US,TX,USXFG,XFG,Flower Mound,3302N 09705W,33.0146,-97.0970,America/Chicago,2017-03-09
Folsom,US,CA,USFOU,FOU,Folsom,,38.6780,-121.1761,America/Los_Angeles,2017-03-09
Fontana,US,CA,USXFR,XFR,Fontana,,34.0922,-117.4351,America/Los_Angeles,2017-03-09
Foothill Farms,US,CA,USFHH,FHH,Foothill Farms,3840N 12120W,38.6788,-121.3511,America/Los_Angeles,2011-05-14
Fords,US,NJ,USAEB,AEB,Fords,,40.5293,-74.3160,America/New_York,2017-05-23
Forest Grove,US,OR,USFGV,FGV,Forest Grove,,45.5198,-123.1107,America/Los_Angeles,2017-03-09
Forest Lake,US,MN,USFSL,FSL,Forest Lake,,45.2789,-92.9852,America/Chicago,2017-05-23
Forest Park,US,OH,USFPK,FPK,Forest Park,3917N 08430W,39.2903,-84.5041,America/New_York,2017-05-23
Forney,US,TX,USFNX,FNX,Forney,,32.7482,-96.4719,America/Chicago,2017-03-09
Fort Lee,US,NJ,USFOL,FOL,Fort Lee,,40.8509,-73.9701,America/New_York,2017-05-23
Fort Thomas,US,KY,USFHT,FHT,Fort Thomas,3904N 08426W,39.0751,-84.4472,America/New_York,2017-03-09
Fort Washington,US,MD,USFWY,FWY,Fort Washington,,38.7073,-77.0230,America/New_York,2019-10-22
Foster City,US,CA,USFCI,FCI,Foster City,,37.5585,-122.2711,America/Los_Angeles,2017-03-09
Fountain,US,CO,USFYN,FYN,Fountain,3840N 10441W,38.6822,-104.7008,America/Denver,2017-03-09
Fountain Hills,US,AZ,USQWI,QWI,Fountain Hills,,33.6117,-111.7174,America/Phoenix,2017-03-09
Fountain Valley,US,CA,USFVC,FVC,Fountain Valley,3342N 11757W,33.7092,-117.9537,America/Los_Angeles,2017-03-09
Foça,TR,35,TRFOC,FOC,Foca,3840N 02645E,38.6703,26.7566,Europe/Istanbul,2020-06-10
Framingham,US,MA,USFHM,FHM,Framingham,,42.2793,-71.4162,America/New_York,2017-05-23
Frankfort,US,IL,USFJK,FJK,Frankfort,4130N 08751W,41.4959,-87.8487,America/Chicago,2017-05-23
Frankfort,US,IN,USFRQ,FRQ,Frankfort,,40.2795,-86.5108,America/Indiana/Indianapolis,2017-05-23
Franklin,US,IN,USFKA,FKA,Franklin,,39.4806,-86.0550,America/Indiana/Indianapolis,2017-05-23
Franklin,US,MA,USFLN,FLN,Franklin,,42.0834,-71.3967,America/New_York,2017-05-23
Franklin,US,TN,USUJA,UJA,Franklin,,35.9251,-86.8689,America/Chicago,2017-03-09
Franklin,US,WI,USFLW,FLW,Franklin,4253N 08802W,42.8886,-88.0384,America/Chicago,2017-05-23
Franklin Park,US,IL,USFLI,FLI,Franklin Park,,41.9353,-87.8656,America/Chicago,2017-05-23
Franklin Square,US,NY,USFSR,FSR,Franklin Square,,40.7073,-73.6760,America/New_York,2017-05-23
Frauenfeld,CH,TG,CHFRN,FRN,Frauenfeld,,47.5578,8.8989,Europe/Zurich,2019-09-05
Fredericksburg,US,VA,USFDB,FDB,Fredericksburg,3818N 07727W,38.3032,-77.4605,America/New_York,2017-03-09
Frederickson,US,WA,USFDS,FDS,Frederickson,4706N 12221W,47.0962,-122.3587,America/Los_Angeles,2011-05-14
Freeport,US,NY,USFRX,FRX,Freeport,,40.6576,-73.5832,America/New_York,2017-05-23
Fremont,US,CA,USFNC,FNC,Fremont,,37.5483,-121.9886,America/Los_Angeles,2017-03-09
Fremont,US,OH,USXFK,XFK,Fremont,,41.3503,-83.1219,America/New_York,2017-05-23
Fresh Meadows,US,NY,USFSE,FSE,Fresh Meadows,4044N 07347W,40.7348,-73.7935,America/New_York,2017-04-16
Fresno,US,TX,USFQS,FQS,Fresno,2931N 09527W,29.5389,-95.4474,America/Chicago,2011-05-14
Fribourg,CH,FR,CHFRB,FRB,Fribourg,,46.8024,7.1513,Europe/Zurich,2019-10-08
Fridley,US,MN,USFDU,FDU,Fridley,,45.0861,-93.2633,America/Chicago,2017-05-23
Friendswood,US,TX,USFIW,FIW,Friendswood,2931N 09512W,29.5294,-95.2010,America/Chicago,2017-03-09
Frisco,US,TX,USFIX,FIX,Frisco,3309N 09649W,33.1507,-96.8236,America/Chicago,2019-02-26
Fuquay-Varina,US,NC,USFUV,FUV,Fuquay-Varina,3534N 07848W,35.5843,-78.8000,America/New_York,2017-05-23
Gahanna,US,OH,USGAH,GAH,Gahanna,4001N 08252W,40.0192,-82.8793,America/New_York,2017-05-23
Gallatin,US,TN,USGAN,GAN,Gallatin,,36.3884,-86.4467,America/Chicago,2017-03-09
Galt,US,CA,USGAQ,GAQ,Galt,3815N 12118W,38.2546,-121.2999,America/Los_Angeles,2017-03-09
Ganshoren,BE,BRU,BEGHO,GHO,Ganshoren,5052N 00418E,50.8706,4.3153,Europe/Brussels,2020-05-25
Garden City,US,MI,USGCQ,GCQ,Garden City,4219N 08320W,42.3256,-83.3310,America/Detroit,2017-05-23
Garden Grove,US,CA,USGGR,GGR,Garden Grove,3346N 11756W,33.7739,-117.9415,America/Los_Angeles,2017-03-09
Gardena,US,CA,USGAC,GAC,Gardena,,33.8884,-118.3090,America/Los_Angeles,2017-03-09
Gardner,US,KS,USGDZ,GDZ,Gardner,,38.8108,-94.9272,America/Chicago,2017-05-23
Garfield,US,NJ,USGAF,GAF,Garfield,,40.8815,-74.1132,America/New_York,2017-05-23
Garfield Heights,US,OH,USGHZ,GHZ,Garfield Heights,,41.4170,-81.6060,America/New_York,2017-05-23
Garland,US,TX,USGRX,GRX,Garland,,32.9126,-96.6389,America/Chicago,2017-03-09
Garner,US,NC,USGNC,GNC,Garner,3542N 07836W,35.7113,-78.6142,America/New_York,2017-05-23
Gastonia,US,NC,USXFS,XFS,Gastonia,,35.2621,-81.1873,America/New_York,2017-05-23
Gatesville,US,TX,USGJI,GJI,Gatesville,3126N 09744W,31.4352,-97.7439,America/Chicago,2017-03-09
Gautier,US,MS,USGAU,GAU,Gautier,3023N 08837W,30.3858,-88.6117,America/Chicago,2017-03-09
Gebze,TR,41,TRGEB,GEB,Gebze,4047N 02925E,40.8028,29.4307,Europe/Istanbul,2019-09-05
Gediz,TR,43,TRGDZ,GDZ,Gediz,,38.9939,29.3913,Europe/Istanbul,2015-02-07
Gelibolu,TR,17,TRGEL,GEL,Gelibolu,,40.4103,26.6708,Europe/Istanbul,2014-03-18
Gemlik,TR,16,TRGEM,GEM,Gemlik,4025N 02909E,40.4309,29.1597,Europe/Istanbul,2013-05-08
Geneva,US,IL,USGNI,GNI,Geneva,,41.8875,-88.3054,America/Chicago,2017-05-23
Georgetown,US,KY,USGEO,GEO,Georgetown,,38.2098,-84.5588,America/New_York,2017-03-09
Georgetown,US,TX,USGTW,GTW,Georgetown,,30.6327,-97.6772,America/Chicago,2017-03-09
Gerede,TR,14,TRGER,GER,Gerede,,40.8008,32.1969,Europe/Istanbul,2012-02-02
Germantown,US,MD,USGTN,GTN,Germantown,3909N 07716W,39.1732,-77.2716,America/New_York,2019-01-23
Germantown,US,TN,USXGW,XGW,Germantown,3505N 08948W,35.0868,-89.8101,America/Chicago,2017-03-09
Germantown,US,WI,USGMN,GMN,Germantown,,43.2286,-88.1104,America/Chicago,2017-05-23
Geyve,TR,54,TRGEY,GEY,Geyve,,40.5075,30.2925,Europe/Istanbul,2012-05-06
Gilbert,US,AZ,USGBE,GBE,Gilbert,3321N 11148W,33.3528,-111.7890,America/Phoenix,2017-03-09
Gilroy,US,CA,USGIR,GIR,Gilroy,,37.0058,-121.5683,America/Los_Angeles,2017-03-09
Ginowan,JP,47,JPGNW,GNW,Ginowan,,26.2627,127.7615,Asia/Tokyo,2017-07-22
Giresun,TR,28,TRGIR,GIR,Giresun,4055N 03823E,40.9170,38.3874,Europe/Istanbul,2015-09-26
Gladstone,US,MO,USGDS,GDS,Gladstone,3913N 09434W,39.2039,-94.5547,America/Chicago,2017-05-23
Glassboro,US,NJ,USGLR,GLR,Glassboro,,39.7029,-75.1118,America/New_York,2017-05-23
Glastonbury,US,CT,USGLL,GLL,Glastonbury,,41.7123,-72.6081,America/New_York,2017-05-23
Glen Burnie,US,MD,USGBM,GBM,Glen Burnie,,39.1626,-76.6247,America/New_York,2011-05-14
Glen Cove,US,NY,USGLN,GLN,Glen Cove,,40.8623,-73.6337,America/New_York,2017-05-23
Glen Ellyn,US,IL,USGEL,GEL,Glen Ellyn,,41.8775,-88.0670,America/Chicago,2017-05-23
Glendale,US,AZ,USGDA,GDA,Glendale,,33.5386,-112.1860,America/Phoenix,2019-09-05
Glendale,US,NY,USGDL,GDL,Glendale,,40.7015,-73.8868,America/New_York,2017-04-16
Glendale Heights,US,IL,USG2H,G2H,Glendale Heights,4154N 08804W,41.9146,-88.0649,America/Chicago,2017-05-23
Glendora,US,CA,USGDQ,GDQ,Glendora,,34.1361,-117.8653,America/Los_Angeles,2017-03-09
Gloucester,US,MA,USGLO,GLO,Gloucester,,42.6140,-70.6631,America/New_York,2019-04-02
Gloversville,US,NY,USGVK,GVK,Gloversville,,43.0528,-74.3438,America/New_York,2017-05-23
Godfrey,US,IL,USGDF,GDF,Godfrey,,38.9556,-90.1868,America/Chicago,2017-05-23
Golden,US,CO,USGOE,GOE,Golden,,39.7555,-105.2211,America/Denver,2017-03-09
Golden Valley,US,MN,USGVY,GVY,Golden Valley,,45.0097,-93.3491,America/Chicago,2017-05-23
Goleta,US,CA,USGO2,GO2,Goleta,3426N 11950W,34.4358,-119.8276,America/Los_Angeles,2017-03-09
Goodlettsville,US,TN,USGDT,GDT,Goodlettsville,,36.3231,-86.7133,America/Chicago,2017-03-09
Goose Creek,US,SC,USGSC,GSC,Goose Creek,,32.9810,-80.0326,America/New_York,2017-03-09
Gossau,CH,SG,CHZHH,ZHH,Gossau,4725N 00915E,47.4155,9.2548,Europe/Zurich,2015-09-06
Grafton,US,MA,USGZO,GZO,Grafton,4212N 07141W,42.2070,-71.6856,America/New_York,2017-05-23
Graham,US,WA,USGRQ,GRQ,Graham,,47.0529,-122.2943,America/Los_Angeles,2011-05-14
Grand Island,US,NY,USGDK,GDK,Grand Island,4301N 07858W,43.0331,-78.9625,America/New_York,2017-05-23
Grand Prairie,US,TX,USGDP,GDP,Grand Prairie,,32.7460,-96.9978,America/Chicago,2017-03-09
Grandville,US,MI,USGDI,GDI,Grandville,4254N 08545W,42.9098,-85.7631,America/Detroit,2017-05-23
Granger,US,IN,USZGR,ZGR,Granger,4145N 08607W,41.7534,-86.1108,America/Indiana/Indianapolis,2017-05-23
Granite Bay,US,CA,USGTB,GTB,Granite Bay,3846N 12110W,38.7632,-121.1638,America/Los_Angeles,2011-05-14
Granite City,US,IL,USGZI,GZI,Granite City,3843N 09007W,38.7014,-90.1487,America/Chicago,2017-05-23
Grapevine,US,TX,USGPV,GPV,Grapevine,3256N 09704W,32.9343,-97.0781,America/Chicago,2017-03-09
Great Falls,US,VA,USZGS,ZGS,Great Falls,3859N 07717W,38.9982,-77.2883,America/New_York,2011-05-14
Green,US,OH,USO2O,O2O,Green,4057N 08128W,40.9459,-81.4832,America/New_York,2017-03-09
Green Valley,US,AZ,USGV6,GV6,Green Valley,3152N 11059W,31.8543,-110.9937,America/Phoenix,2011-05-14
Greenbelt,US,MD,USGLT,GLT,Greenbelt,,39.0046,-76.8755,America/New_York,2018-09-27
Greenfield,US,CA,USGFC,GFC,Greenfield,,36.3208,-121.2438,America/Los_Angeles,2017-03-09
Greenfield,US,MA,USGNH,GNH,Greenfield,,42.5876,-72.5995,America/New_York,2017-05-23
Greenfield,US,WI,USGJE,GJE,Greenfield,4258N 08800W,42.9614,-88.0126,America/Chicago,2017-05-23
Greenwood Village,US,CO,USGV4,GV4,Greenwood Village,3937N 10454W,39.6172,-104.9508,America/Denver,2017-03-09
Greer,US,SC,USGXX,GXX,Greer,3456N 08213W,34.9387,-82.2271,America/New_York,2017-03-09
Grenchen,CH,SO,CHGRN,GRN,Grenchen,4711N 00723E,47.1921,7.3959,Europe/Zurich,2019-09-10
Gresham,US,OR,USGHO,GHO,Gresham,,45.4982,-122.4315,America/Los_Angeles,2017-03-09
Gretna,US,LA,USGTL,GTL,Gretna,,29.9147,-90.0540,America/Chicago,2017-03-09
Griffin,US,GA,USGRZ,GRZ,Griffin,,33.2468,-84.2641,America/New_York,2017-03-09
Griffith,US,IN,USGYF,GYF,Griffith,,41.5284,-87.4236,America/Chicago,2017-05-23
Grove City,US,OH,USJGC,JGC,Grove City,3952N 08305W,39.8815,-83.0930,America/New_York,2017-05-23
Groves,US,TX,USYGS,YGS,Groves,2956N 09355W,29.9483,-93.9171,America/Chicago,2017-03-09
Gua Musang,MY,03,MYGMU,GMU,Gua Musang,0453N 10158E,4.8844,101.9686,Asia/Kuala_Lumpur,2017-09-09
Guilford,US,CT,USGF3,GF3,Guilford,4117N 07241W,41.2890,-72.6818,America/New_York,2017-05-23
Gurnee,US,IL,USGUR,GUR,Gurnee,,42.3703,-87.9020,America/Chicago,2017-05-23
Gushikawa,JP,47,JPGKA,GKA,Gushikawa,2621N 12752E,26.3594,127.8674,Asia/Tokyo,2018-02-23
Gwynn Oak,US,MD,USG8K,G8K,Gwynn Oak,3919N 07641W,39.3326,-76.6928,America/New_York,2020-08-27
Gölcük,TR,41,TRGOK,GOK,Goelcuek,4043N 02950E,40.7150,29.8182,Europe/Istanbul,2020-07-09
Gönen,TR,10,TRGON,GON,Gonen,4006N 02739E,40.1049,27.6540,Europe/Istanbul,2013-06-05
Görele,TR,28,TRGOR,GOR,Gorele,4102N 03900E,41.0308,39.0031,Europe/Istanbul,2020-06-10
Gürsu,TR,16,TRGRS,GRS,Gursu,4013N 02912E,40.2188,29.1949,Europe/Istanbul,2013-05-08
Hacienda Heights,US,CA,USHHE,HHE,Hacienda Heights,,33.9931,-117.9687,America/Los_Angeles,2011-05-14
Hackensack,US,NJ,USHCK,HCK,Hackensack,,40.8859,-74.0435,America/New_York,2017-05-23
Haines City,US,FL,USHCF,HCF,Haines City,2806N 08137W,28.1145,-81.6201,America/New_York,2017-03-09
Haltom City,US,TX,USHCY,HCY,Haltom City,,32.7996,-97.2692,America/Chicago,2017-03-09
